Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Cidade,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Total_com_imposto,Ticket_Type,Branch,Total
2082,CA-2016-120103,2016-12-24,29/12/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,PHOENIX,Arizona,85023.0,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,12,7.8662399999999995,Low,A,7.71
2083,CA-2018-104647,2018-02-23,01/03/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,LOS ANGELES,California,90008.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,2,38.1888,Low,A,37.44
2084,CA-2015-110352,2015-11-23,29/11/2015,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77036.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,11,24.1536,Low,C,23.68
2085,CA-2017-140501,2017-06-23,28/06/2017,Standard Class,IM-15070,Irene Maddox,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,6,124.56240000000001,Low,B,122.12
2086,CA-2017-140501,2017-06-23,28/06/2017,Standard Class,IM-15070,Irene Maddox,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,6,18.819,Low,B,18.45
2087,CA-2017-140501,2017-06-23,28/06/2017,Standard Class,IM-15070,Irene Maddox,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,6,331.39799999999997,Low,B,324.9
2088,CA-2017-140501,2017-06-23,28/06/2017,Standard Class,IM-15070,Irene Maddox,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,6,149.66459999999998,Low,B,146.73
2089,CA-2017-140501,2017-06-23,28/06/2017,Standard Class,IM-15070,Irene Maddox,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,6,4.0392,Low,B,3.96
2090,CA-2016-139290,2016-10-26,30/10/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,RANCHO CUCAMONGA,California,91730.0,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,10,5.8751999999999995,Low,A,5.76
2091,CA-2018-166142,2018-07-15,19/07/2018,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,WILMINGTON,Delaware,19805.0,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,7,27.081,Low,B,26.55
2092,CA-2018-166142,2018-07-15,19/07/2018,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,WILMINGTON,Delaware,19805.0,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,7,316.65186,Low,B,310.44
2093,CA-2015-145926,2015-11-17,21/11/2015,Standard Class,MP-17470,Mark Packer,Home Office,United States,MOORHEAD,Minnesota,56560.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,11,489.498,Low,C,479.9
2094,CA-2016-149678,2016-04-13,15/04/2016,Second Class,AW-10840,Anthony Witt,Consumer,United States,FARMINGTON,New Mexico,87401.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,4,13.1376,Low,A,12.88
2095,US-2016-164357,2016-11-25,29/11/2016,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,WILMINGTON,North Carolina,28403.0,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,11,13.382399999999999,Low,D,13.12
2096,US-2017-146570,2017-05-15,20/05/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,JACKSON,Mississippi,39212.0,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,5,522.0767999999999,High,D,511.84
2097,US-2017-146570,2017-05-15,20/05/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,JACKSON,Mississippi,39212.0,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,5,93.7992,Low,D,91.96
2098,US-2017-146570,2017-05-15,20/05/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,JACKSON,Mississippi,39212.0,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,5,8.5068,Low,D,8.34
2099,CA-2018-124401,2018-09-07,12/09/2018,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,PORTLAND,Oregon,97206.0,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,9,38.4336,Low,A,37.68
2100,CA-2018-124401,2018-09-07,12/09/2018,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,PORTLAND,Oregon,97206.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,9,285.54288,Low,A,279.94
2101,US-2015-140116,2015-03-10,17/03/2015,Standard Class,KT-16480,Kean Thornton,Consumer,United States,DENVER,Colorado,80219.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,649.13616,High,A,636.41
2102,US-2015-140116,2015-03-10,17/03/2015,Standard Class,KT-16480,Kean Thornton,Consumer,United States,DENVER,Colorado,80219.0,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,3,84.83136,Low,A,83.17
2103,CA-2015-123295,2015-07-18,18/07/2015,Same Day,AH-10120,Adrian Hane,Home Office,United States,TUCSON,Arizona,85705.0,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,7,264.31872000000004,Low,A,259.14
2104,CA-2018-167101,2018-03-24,28/03/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,NEW YORK CITY,New York,10009.0,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,3,226.3584,Low,B,221.92
2105,CA-2018-167101,2018-03-24,28/03/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,NEW YORK CITY,New York,10009.0,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,3,26.52,Low,B,26.0
2106,US-2015-167633,2015-09-30,05/10/2015,Standard Class,BW-11200,Ben Wallace,Consumer,United States,BOYNTON BEACH,Florida,33437.0,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,9,15.86304,Low,D,15.55
2107,US-2015-152723,2015-09-26,26/09/2015,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,MESQUITE,Texas,75150.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,9,0.89352,Low,C,0.88
2108,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,10,20.3796,Low,A,19.98
2109,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,10,406.31904,Low,A,398.35
2110,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,10,5.1408000000000005,Low,A,5.04
2111,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,10,17.799,Low,A,17.45
2112,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,10,329.59872,Low,A,323.14
2113,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,10,30.294,Low,A,29.7
2114,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,10,1321.7567999999999,High,A,1295.84
2115,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,10,47.7768,Low,A,46.84
2116,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,REDLANDS,California,92374.0,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,10,434.34966000000003,Low,A,425.83
2117,CA-2016-159786,2016-10-12,17/10/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,ROCHESTER,New York,14609.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,10,213.86339999999998,Low,B,209.67
2118,CA-2017-130267,2017-09-19,23/09/2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,STOCKTON,California,95207.0,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,9,163.0776,Low,A,159.88
2119,CA-2018-155460,2018-04-13,15/04/2018,First Class,RW-19630,Rob Williams,Corporate,United States,SEATTLE,Washington,98105.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,4,5.3856,Low,A,5.28
2120,CA-2018-155460,2018-04-13,15/04/2018,First Class,RW-19630,Rob Williams,Corporate,United States,SEATTLE,Washington,98105.0,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,913.8384,High,A,895.92
2121,US-2018-168690,2018-01-07,13/01/2018,Standard Class,TS-21085,Thais Sissman,Consumer,United States,ORMOND BEACH,Florida,32174.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,1,2.86416,Low,D,2.81
2122,CA-2018-158246,2018-11-09,11/11/2018,First Class,JB-15400,Jennifer Braxton,Corporate,United States,SUNNYVALE,California,94086.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,11,220.29552,Low,A,215.98
2123,CA-2018-167381,2018-09-22,24/09/2018,Second Class,EH-14005,Erica Hernandez,Home Office,United States,LANSING,Michigan,48911.0,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,9,246.7992,Low,C,241.96
2124,CA-2018-167381,2018-09-22,24/09/2018,Second Class,EH-14005,Erica Hernandez,Home Office,United States,LANSING,Michigan,48911.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,28.2744,Low,C,27.72
2125,CA-2018-144862,2018-12-01,05/12/2018,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,PHILADELPHIA,Pennsylvania,19143.0,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,12,106.7736,Low,B,104.68
2126,CA-2018-144862,2018-12-01,05/12/2018,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,PHILADELPHIA,Pennsylvania,19143.0,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,12,64.21715999999999,Low,B,62.96
2127,CA-2015-126032,2015-06-23,28/06/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,PHILADELPHIA,Pennsylvania,19143.0,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,6,88.10352,Low,B,86.38
2128,CA-2016-134859,2016-10-04,09/10/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,PHILADELPHIA,Pennsylvania,19134.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,10,66.24288,Low,B,64.94
2129,CA-2016-134859,2016-10-04,09/10/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,PHILADELPHIA,Pennsylvania,19134.0,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,10,21.15072,Low,B,20.74
2130,US-2015-114188,2015-05-20,22/05/2015,Second Class,RF-19345,Randy Ferguson,Corporate,United States,DOVER,New Hampshire,3820.0,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,5,33.9456,Low,B,33.28
2131,US-2015-114188,2015-05-20,22/05/2015,Second Class,RF-19345,Randy Ferguson,Corporate,United States,DOVER,New Hampshire,3820.0,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,5,39.290400000000005,Low,B,38.52
2132,US-2015-114188,2015-05-20,22/05/2015,Second Class,RF-19345,Randy Ferguson,Corporate,United States,DOVER,New Hampshire,3820.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,5,142.65720000000002,Low,B,139.86
2133,CA-2016-156524,2016-11-20,26/11/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,NEW YORK CITY,New York,10011.0,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,11,20.043,Low,B,19.65
2134,CA-2016-122210,2016-11-30,04/12/2016,Standard Class,WB-21850,William Brown,Consumer,United States,PHILADELPHIA,Pennsylvania,19134.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,11,156.05082000000002,Low,B,152.99
2135,CA-2016-122210,2016-11-30,04/12/2016,Standard Class,WB-21850,William Brown,Consumer,United States,PHILADELPHIA,Pennsylvania,19134.0,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,11,10.795679999999999,Low,B,10.58
2136,CA-2016-122210,2016-11-30,04/12/2016,Standard Class,WB-21850,William Brown,Consumer,United States,PHILADELPHIA,Pennsylvania,19134.0,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,11,96.8184,Low,B,94.92
2137,CA-2016-156377,2016-12-31,05/01/2017,Standard Class,TB-21625,Trudy Brown,Consumer,United States,GRAND PRAIRIE,Texas,75051.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,12,15.0552,Low,C,14.76
2138,CA-2016-156377,2016-12-31,05/01/2017,Standard Class,TB-21625,Trudy Brown,Consumer,United States,GRAND PRAIRIE,Texas,75051.0,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,12,3.72912,Low,C,3.66
2139,US-2018-157896,2018-11-16,16/11/2018,Same Day,CB-12415,Christy Brittain,Consumer,United States,NEW YORK CITY,New York,10009.0,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,11,149.75639999999999,Low,B,146.82
2140,CA-2015-159520,2015-06-06,11/06/2015,Standard Class,GT-14635,Grant Thornton,Corporate,United States,LONG BEACH,New York,11561.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,6,152.53488000000002,Low,B,149.54
2141,CA-2015-159520,2015-06-06,11/06/2015,Standard Class,GT-14635,Grant Thornton,Corporate,United States,LONG BEACH,New York,11561.0,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,6,17.4828,Low,B,17.14
2142,CA-2015-159520,2015-06-06,11/06/2015,Standard Class,GT-14635,Grant Thornton,Corporate,United States,LONG BEACH,New York,11561.0,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,6,1011.59928,High,B,991.76
2143,CA-2017-155481,2017-09-01,05/09/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,9,31.0896,Low,B,30.48
2144,CA-2017-155481,2017-09-01,05/09/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,9,24.46776,Low,B,23.99
2145,CA-2017-155481,2017-09-01,05/09/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,9,17.02176,Low,B,16.69
2146,US-2017-152051,2017-06-25,29/06/2017,Standard Class,TS-21160,Theresa Swint,Corporate,United States,YORK,Pennsylvania,17403.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,6,430.49916,Low,B,422.06
2147,US-2017-152051,2017-06-25,29/06/2017,Standard Class,TS-21160,Theresa Swint,Corporate,United States,YORK,Pennsylvania,17403.0,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,6,38.84976,Low,B,38.09
2148,US-2017-152051,2017-06-25,29/06/2017,Standard Class,TS-21160,Theresa Swint,Corporate,United States,YORK,Pennsylvania,17403.0,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,259.43904000000003,Low,B,254.35
2149,CA-2015-141607,2015-12-12,17/12/2015,Standard Class,WB-21850,William Brown,Consumer,United States,CONCORD,California,94521.0,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,12,44.1762,Low,A,43.31
2150,CA-2018-102771,2018-03-31,05/04/2018,Standard Class,DO-13435,Denny Ordway,Consumer,United States,NEW YORK CITY,New York,10035.0,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,3,86.649,Low,B,84.95
2151,US-2018-139969,2018-11-19,26/11/2018,Standard Class,AF-10870,Art Ferguson,Consumer,United States,COLLEGE STATION,Texas,77840.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,11,237.71916,Low,C,233.06
2152,CA-2015-167360,2015-11-24,29/11/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,SAINT LOUIS,Missouri,63116.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,11,114.0258,Low,C,111.79
2153,CA-2016-123505,2016-11-22,26/11/2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,QUINCY,Massachusetts,2169.0,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,11,15.2388,Low,B,14.94
2154,CA-2017-117282,2017-07-14,18/07/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,NEW YORK CITY,New York,10009.0,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,7,14.443200000000001,Low,B,14.16
2155,US-2017-120460,2017-04-30,05/05/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,DALLAS,Texas,75081.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,4,23.06016,Low,C,22.61
2156,CA-2017-111115,2017-07-25,27/07/2017,Second Class,LB-16735,Larry Blacks,Consumer,United States,LOS ANGELES,California,90032.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,7,21.9096,Low,A,21.48
2157,CA-2015-124646,2015-06-22,24/06/2015,First Class,DV-13465,Dianna Vittorini,Consumer,United States,MINNEAPOLIS,Minnesota,55407.0,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,6,511.8462,High,C,501.81
2158,CA-2015-124646,2015-06-22,24/06/2015,First Class,DV-13465,Dianna Vittorini,Consumer,United States,MINNEAPOLIS,Minnesota,55407.0,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,6,165.1788,Low,C,161.94
2159,CA-2018-148166,2018-10-21,26/10/2018,Standard Class,NK-18490,Neil Knudson,Home Office,United States,DELTONA,Florida,32725.0,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,10,18.213120000000004,Low,D,17.86
2160,CA-2017-159737,2017-09-03,09/09/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,CHICAGO,Illinois,60610.0,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,9,8.98416,Low,C,8.81
2161,CA-2017-141019,2017-05-14,14/05/2017,Same Day,LH-17155,Logan Haushalter,Consumer,United States,CINCINNATI,Ohio,45231.0,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,5,80.97168,Low,B,79.38
2162,CA-2017-101938,2017-01-07,12/01/2017,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,OAKLAND,California,94601.0,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,35.2716,Low,A,34.58
2163,CA-2018-166296,2018-03-13,19/03/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,MANTECA,California,95336.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,320.841,Low,A,314.55
